#gene_id	length
TRINITY_DN195152_c1_g5	519
TRINITY_DN195147_c1_g1	234
TRINITY_DN195147_c2_g2	613
TRINITY_DN195147_c4_g2	1439
TRINITY_DN195134_c2_g2	378
TRINITY_DN195138_c1_g2	406
TRINITY_DN117294_c0_g1	266
TRINITY_DN186388_c3_g1	355
TRINITY_DN186388_c3_g3	272
TRINITY_DN186375_c1_g2	1005
TRINITY_DN183813_c1_g3	372
TRINITY_DN183801_c0_g2	1057
TRINITY_DN153425_c3_g1	227
TRINITY_DN153419_c1_g1	390
TRINITY_DN166516_c0_g2	1678
TRINITY_DN166509_c6_g1	338
TRINITY_DN166534_c6_g1	376
TRINITY_DN166514_c0_g1	2079
TRINITY_DN136448_c0_g1	621
TRINITY_DN136425_c0_g1	738
TRINITY_DN153569_c5_g1	1079
TRINITY_DN153511_c1_g1	210
TRINITY_DN153535_c6_g2	218
TRINITY_DN153535_c6_g3	566
TRINITY_DN153553_c0_g3	898
TRINITY_DN195926_c8_g2	523
TRINITY_DN195926_c8_g3	248
TRINITY_DN195908_c0_g1	520
TRINITY_DN177363_c7_g3	340
TRINITY_DN177324_c2_g1	1936
TRINITY_DN177358_c1_g3	263
TRINITY_DN177356_c0_g1	2726
TRINITY_DN177356_c0_g3	822
TRINITY_DN154358_c1_g1	676
TRINITY_DN154358_c1_g2	1001
TRINITY_DN154358_c1_g3	894
TRINITY_DN154304_c0_g1	505
TRINITY_DN154304_c0_g2	528
TRINITY_DN154304_c0_g3	566
TRINITY_DN154304_c0_g4	693
TRINITY_DN154304_c0_g6	552
TRINITY_DN154340_c0_g1	937
TRINITY_DN154365_c0_g1	274
TRINITY_DN154396_c0_g1	202
TRINITY_DN154387_c7_g2	323
TRINITY_DN154364_c2_g1	291
TRINITY_DN180881_c6_g5	237
TRINITY_DN180809_c2_g2	217
TRINITY_DN180850_c0_g1	1070
TRINITY_DN180850_c0_g2	1011
TRINITY_DN180850_c0_g3	2599
TRINITY_DN192730_c4_g1	395
TRINITY_DN192778_c3_g1	4143
TRINITY_DN176554_c1_g1	260
TRINITY_DN176544_c6_g1	344
TRINITY_DN176544_c8_g2	268
TRINITY_DN176544_c9_g1	440
TRINITY_DN176544_c9_g2	508
TRINITY_DN176544_c9_g3	221
TRINITY_DN176540_c0_g2	352
TRINITY_DN176570_c0_g1	215
TRINITY_DN176570_c1_g3	208
TRINITY_DN176528_c0_g1	302
TRINITY_DN176528_c7_g1	365
TRINITY_DN156007_c1_g1	695
TRINITY_DN156098_c4_g1	398
TRINITY_DN156067_c7_g1	383
TRINITY_DN156043_c7_g1	284
TRINITY_DN156086_c9_g3	1449
TRINITY_DN156011_c6_g1	780
TRINITY_DN123271_c0_g1	644
TRINITY_DN126464_c0_g1	1168
TRINITY_DN126483_c0_g1	245
TRINITY_DN109468_c0_g1	589
TRINITY_DN109402_c0_g1	243
TRINITY_DN121346_c0_g1	237
TRINITY_DN117411_c1_g1	309
TRINITY_DN155683_c5_g1	1201
TRINITY_DN191961_c2_g1	409
TRINITY_DN191961_c3_g2	285
TRINITY_DN119066_c0_g1	231
TRINITY_DN193417_c1_g2	239
TRINITY_DN193413_c0_g2	1495
TRINITY_DN193404_c2_g1	424
TRINITY_DN193404_c2_g2	470
TRINITY_DN193497_c3_g2	330
TRINITY_DN149880_c0_g1	306
TRINITY_DN146335_c1_g1	367
TRINITY_DN146321_c0_g1	843
TRINITY_DN146398_c0_g1	657
TRINITY_DN194152_c1_g1	2574
TRINITY_DN194129_c0_g1	447
TRINITY_DN194129_c0_g3	356
TRINITY_DN175504_c1_g2	627
TRINITY_DN175593_c3_g2	385
TRINITY_DN175573_c0_g2	266
TRINITY_DN175503_c0_g1	865
TRINITY_DN175503_c0_g2	882
TRINITY_DN178718_c2_g5	377
TRINITY_DN178783_c2_g1	1896
TRINITY_DN178778_c7_g1	203
TRINITY_DN178778_c8_g1	1121
TRINITY_DN178742_c0_g1	240
TRINITY_DN178742_c6_g1	270
TRINITY_DN178730_c0_g1	2327
TRINITY_DN178777_c4_g1	633
TRINITY_DN182316_c3_g1	228
TRINITY_DN182392_c2_g1	449
TRINITY_DN178323_c4_g3	285
TRINITY_DN178325_c0_g1	991
TRINITY_DN178391_c3_g2	395
TRINITY_DN178373_c15_g1	389
TRINITY_DN178333_c0_g2	749
TRINITY_DN196759_c0_g1	1420
TRINITY_DN196721_c3_g1	240
TRINITY_DN196731_c3_g1	588
TRINITY_DN196718_c2_g1	414
TRINITY_DN196762_c2_g2	2453
TRINITY_DN196746_c5_g2	490
TRINITY_DN196747_c2_g1	1409
TRINITY_DN196714_c4_g3	276
TRINITY_DN127491_c0_g1	292
TRINITY_DN152783_c4_g2	207
TRINITY_DN152721_c0_g3	513
TRINITY_DN152749_c0_g1	414
TRINITY_DN152730_c0_g1	2496
TRINITY_DN187117_c8_g2	765
TRINITY_DN187174_c5_g2	603
TRINITY_DN187128_c1_g1	359
TRINITY_DN187128_c1_g2	214
TRINITY_DN187189_c2_g1	641
TRINITY_DN175981_c1_g5	335
TRINITY_DN175981_c1_g6	479
TRINITY_DN175955_c0_g1	332
TRINITY_DN175955_c0_g2	1060
TRINITY_DN175990_c2_g1	2085
TRINITY_DN175965_c0_g2	787
TRINITY_DN175983_c4_g1	907
TRINITY_DN175969_c2_g2	1707
TRINITY_DN175960_c0_g1	271
TRINITY_DN175973_c0_g1	210
TRINITY_DN175903_c0_g1	235
TRINITY_DN175903_c6_g3	500
TRINITY_DN172805_c4_g2	350
TRINITY_DN172889_c4_g5	416
TRINITY_DN172807_c4_g1	1068
TRINITY_DN172867_c4_g4	417
TRINITY_DN172853_c0_g3	527
TRINITY_DN172853_c1_g5	204
TRINITY_DN172897_c4_g5	561
TRINITY_DN187988_c0_g4	273
TRINITY_DN187932_c2_g1	1850
TRINITY_DN187932_c2_g5	1047
TRINITY_DN187934_c3_g1	1973
TRINITY_DN187930_c3_g2	1583
TRINITY_DN187976_c2_g1	207
TRINITY_DN187987_c6_g1	320
TRINITY_DN187913_c1_g1	1970
TRINITY_DN187919_c1_g5	410
TRINITY_DN187965_c0_g2	467
TRINITY_DN150472_c0_g1	1416
TRINITY_DN150463_c0_g2	1241
TRINITY_DN150434_c0_g1	1174
TRINITY_DN150006_c0_g1	689
TRINITY_DN150006_c0_g2	551
TRINITY_DN150040_c0_g1	433
TRINITY_DN156692_c6_g1	258
TRINITY_DN156603_c3_g1	463
TRINITY_DN156607_c0_g2	665
TRINITY_DN156611_c0_g2	885
TRINITY_DN156661_c4_g2	202
TRINITY_DN156600_c7_g3	375
TRINITY_DN151990_c2_g1	590
TRINITY_DN151950_c0_g1	1843
TRINITY_DN145482_c0_g1	537
TRINITY_DN114156_c0_g1	352
TRINITY_DN100326_c0_g1	295
TRINITY_DN184636_c2_g1	244
TRINITY_DN184609_c5_g2	925
TRINITY_DN184600_c0_g1	771
TRINITY_DN184600_c0_g2	863
TRINITY_DN184682_c2_g1	295
TRINITY_DN184682_c2_g3	908
TRINITY_DN184682_c2_g5	276
TRINITY_DN175439_c1_g1	233
TRINITY_DN175479_c0_g2	435
TRINITY_DN175467_c0_g1	208
TRINITY_DN152093_c0_g2	633
TRINITY_DN180333_c4_g3	1164
TRINITY_DN180387_c2_g3	746
TRINITY_DN180336_c0_g1	1286
TRINITY_DN180336_c0_g3	747
TRINITY_DN180358_c2_g1	2593
TRINITY_DN180329_c3_g1	2009
TRINITY_DN179242_c5_g1	245
TRINITY_DN179255_c0_g2	1560
TRINITY_DN179258_c6_g1	503
TRINITY_DN184455_c2_g5	297
TRINITY_DN184475_c4_g1	1565
TRINITY_DN184475_c4_g4	544
TRINITY_DN184497_c1_g1	280
TRINITY_DN184409_c0_g1	205
TRINITY_DN151326_c0_g1	621
TRINITY_DN152635_c0_g2	248
TRINITY_DN152628_c0_g5	272
TRINITY_DN152619_c0_g1	983
TRINITY_DN193665_c1_g1	352
TRINITY_DN193613_c6_g1	714
TRINITY_DN193684_c6_g1	2330
TRINITY_DN193629_c0_g1	216
TRINITY_DN145220_c2_g1	218
TRINITY_DN145200_c0_g1	400
TRINITY_DN113214_c0_g1	270
TRINITY_DN185274_c0_g5	343
TRINITY_DN185210_c5_g1	364
TRINITY_DN185272_c0_g7	312
TRINITY_DN185293_c2_g3	318
TRINITY_DN185293_c2_g8	276
TRINITY_DN185293_c2_g9	216
TRINITY_DN185289_c0_g1	3367
TRINITY_DN185225_c9_g1	1611
TRINITY_DN185231_c1_g2	621
TRINITY_DN185227_c1_g2	647
TRINITY_DN185238_c0_g2	523
TRINITY_DN185238_c0_g7	395
TRINITY_DN132346_c0_g1	574
TRINITY_DN132366_c0_g1	373
TRINITY_DN132379_c0_g1	598
TRINITY_DN122429_c0_g1	208
TRINITY_DN119536_c0_g1	339
TRINITY_DN191359_c1_g2	2387
TRINITY_DN191300_c1_g4	229
TRINITY_DN191311_c3_g5	346
TRINITY_DN191392_c4_g1	1900
TRINITY_DN191392_c4_g4	1067
TRINITY_DN191380_c4_g2	2080
TRINITY_DN191314_c0_g2	263
TRINITY_DN169600_c5_g1	261
TRINITY_DN169655_c2_g1	838
TRINITY_DN169601_c5_g1	294
TRINITY_DN169602_c0_g1	416
TRINITY_DN176403_c0_g1	1574
TRINITY_DN176452_c2_g1	507
TRINITY_DN176473_c0_g1	445
TRINITY_DN161157_c3_g4	315
TRINITY_DN161157_c3_g5	246
TRINITY_DN161123_c5_g1	457
TRINITY_DN161123_c5_g2	289
TRINITY_DN161191_c4_g2	275
TRINITY_DN161191_c4_g3	469
TRINITY_DN161191_c4_g4	233
TRINITY_DN161191_c4_g5	243
TRINITY_DN161173_c0_g1	434
TRINITY_DN161173_c0_g2	670
TRINITY_DN161104_c5_g3	1103
TRINITY_DN161196_c4_g1	728
TRINITY_DN161106_c4_g1	443
TRINITY_DN161170_c1_g1	418
TRINITY_DN161170_c2_g4	446
TRINITY_DN161170_c2_g6	381
TRINITY_DN162721_c0_g2	1331
TRINITY_DN162742_c3_g2	281
TRINITY_DN162764_c0_g1	591
TRINITY_DN162764_c0_g4	373
TRINITY_DN162739_c8_g1	258
TRINITY_DN162713_c5_g3	705
TRINITY_DN162758_c1_g1	782
TRINITY_DN162708_c0_g2	244
TRINITY_DN162762_c2_g2	918
TRINITY_DN162762_c2_g3	269
TRINITY_DN125036_c0_g1	357
TRINITY_DN195556_c2_g2	708
TRINITY_DN195557_c0_g3	502
TRINITY_DN195564_c5_g2	1140
TRINITY_DN195535_c3_g1	521
TRINITY_DN195578_c4_g2	324
TRINITY_DN195578_c4_g3	248
TRINITY_DN173498_c4_g1	538
TRINITY_DN173440_c2_g1	2314
TRINITY_DN173440_c2_g2	1418
TRINITY_DN173449_c1_g1	880
TRINITY_DN173449_c1_g2	605
TRINITY_DN173448_c2_g2	636
TRINITY_DN173462_c12_g1	782
TRINITY_DN130115_c2_g1	216
TRINITY_DN130112_c0_g1	494
TRINITY_DN175896_c2_g1	1256
TRINITY_DN175865_c0_g1	1115
TRINITY_DN175881_c3_g1	3071
TRINITY_DN175843_c2_g2	326
TRINITY_DN175806_c4_g4	483
TRINITY_DN155106_c0_g1	506
TRINITY_DN155115_c3_g1	663
TRINITY_DN162569_c2_g2	909
TRINITY_DN176340_c3_g1	2088
TRINITY_DN176356_c5_g4	1032
TRINITY_DN176309_c7_g1	400
TRINITY_DN176316_c1_g3	233
TRINITY_DN108649_c0_g1	337
TRINITY_DN199819_c2_g1	393
TRINITY_DN199856_c3_g3	338
TRINITY_DN199814_c11_g1	242
TRINITY_DN199857_c1_g4	280
TRINITY_DN157791_c3_g2	489
TRINITY_DN157754_c5_g4	1281
TRINITY_DN131442_c0_g1	263
TRINITY_DN155098_c7_g1	261
TRINITY_DN155063_c2_g5	419
TRINITY_DN155084_c5_g1	340
TRINITY_DN155084_c5_g3	238
TRINITY_DN155048_c0_g1	1139
TRINITY_DN155048_c0_g2	298
TRINITY_DN169308_c6_g1	755
TRINITY_DN169355_c0_g1	397
TRINITY_DN169326_c1_g1	204
TRINITY_DN155427_c3_g1	400
TRINITY_DN155427_c3_g2	211
TRINITY_DN155427_c4_g2	282
TRINITY_DN155418_c0_g1	504
TRINITY_DN130042_c0_g1	208
TRINITY_DN130081_c0_g1	252
TRINITY_DN157432_c6_g2	290
TRINITY_DN157477_c0_g3	335
TRINITY_DN191733_c3_g5	257
TRINITY_DN119609_c0_g1	237
TRINITY_DN119658_c0_g1	264
TRINITY_DN144825_c0_g2	276
TRINITY_DN144820_c0_g1	734
TRINITY_DN144876_c2_g1	297
TRINITY_DN144876_c3_g1	236
TRINITY_DN162026_c3_g2	1152
TRINITY_DN162009_c4_g1	211
TRINITY_DN162025_c7_g1	772
TRINITY_DN162027_c2_g4	421
TRINITY_DN131984_c1_g1	293
TRINITY_DN149472_c0_g1	705
TRINITY_DN149445_c0_g1	266
TRINITY_DN159471_c3_g2	1370
TRINITY_DN159471_c3_g3	1180
TRINITY_DN109586_c0_g1	237
TRINITY_DN173630_c0_g1	1994
TRINITY_DN173644_c0_g1	324
TRINITY_DN173640_c1_g1	790
TRINITY_DN185425_c0_g4	202
TRINITY_DN185490_c1_g2	2981
TRINITY_DN185469_c2_g4	713
TRINITY_DN185469_c4_g1	207
TRINITY_DN185415_c1_g1	281
TRINITY_DN185414_c0_g5	568
TRINITY_DN185446_c4_g6	399
TRINITY_DN185470_c0_g1	3163
TRINITY_DN185488_c0_g1	325
TRINITY_DN179303_c6_g1	916
TRINITY_DN179388_c3_g2	2014
TRINITY_DN179388_c3_g3	626
TRINITY_DN179388_c5_g1	216
TRINITY_DN179306_c4_g3	445
TRINITY_DN179336_c4_g1	916
TRINITY_DN179329_c1_g1	238
TRINITY_DN182619_c0_g2	1226
TRINITY_DN182633_c0_g1	883
TRINITY_DN182601_c3_g1	300
TRINITY_DN182688_c4_g1	252
TRINITY_DN182693_c2_g3	301
TRINITY_DN107321_c0_g1	242
TRINITY_DN188251_c4_g1	1273
TRINITY_DN113753_c0_g1	302
TRINITY_DN177821_c3_g3	641
TRINITY_DN177887_c1_g2	2645
TRINITY_DN177894_c8_g2	259
TRINITY_DN177881_c2_g2	212
TRINITY_DN145828_c0_g1	662
TRINITY_DN152985_c0_g1	1958
TRINITY_DN124861_c0_g1	465
TRINITY_DN124810_c0_g1	231
TRINITY_DN178499_c2_g1	556
TRINITY_DN178407_c3_g1	275
TRINITY_DN178469_c1_g5	231
TRINITY_DN116944_c2_g1	220
TRINITY_DN186870_c5_g1	212
TRINITY_DN186808_c7_g2	779
TRINITY_DN186861_c0_g1	2086
TRINITY_DN136320_c0_g1	228
TRINITY_DN184518_c3_g1	346
TRINITY_DN184551_c1_g1	212
TRINITY_DN184541_c1_g1	215
TRINITY_DN184525_c1_g1	322
TRINITY_DN184558_c2_g10	654
TRINITY_DN113141_c0_g1	682
TRINITY_DN113187_c0_g1	223
TRINITY_DN116304_c1_g1	230
TRINITY_DN140008_c0_g1	233
TRINITY_DN175264_c5_g1	366
TRINITY_DN175222_c4_g1	331
TRINITY_DN175208_c0_g4	409
TRINITY_DN170742_c0_g1	274
TRINITY_DN170742_c10_g1	992
TRINITY_DN170718_c5_g1	204
TRINITY_DN170763_c9_g1	2229
TRINITY_DN155960_c4_g1	293
TRINITY_DN155903_c0_g1	2481
TRINITY_DN155994_c0_g1	1059
TRINITY_DN115739_c0_g1	614
TRINITY_DN169840_c0_g2	309
TRINITY_DN169823_c13_g1	753
TRINITY_DN169879_c3_g1	276
TRINITY_DN169812_c10_g1	702
TRINITY_DN143520_c0_g1	690
TRINITY_DN143520_c0_g2	275
TRINITY_DN106541_c0_g1	363
TRINITY_DN106511_c0_g1	1632
TRINITY_DN121513_c0_g1	361
TRINITY_DN121513_c0_g2	262
TRINITY_DN180698_c4_g4	228
TRINITY_DN180669_c4_g2	213
TRINITY_DN180686_c1_g2	412
TRINITY_DN180631_c6_g1	410
TRINITY_DN180679_c0_g10	921
TRINITY_DN149609_c1_g2	388
TRINITY_DN149692_c2_g1	289
TRINITY_DN194852_c2_g2	283
TRINITY_DN194852_c3_g2	263
TRINITY_DN194874_c5_g1	341
TRINITY_DN194874_c5_g3	231
TRINITY_DN194874_c5_g4	214
TRINITY_DN194864_c0_g1	278
TRINITY_DN194864_c1_g1	1221
TRINITY_DN194864_c1_g2	413
TRINITY_DN194864_c1_g3	244
TRINITY_DN194805_c1_g3	201
TRINITY_DN190796_c1_g2	2856
TRINITY_DN190775_c5_g1	209
TRINITY_DN190795_c2_g1	1859
TRINITY_DN190730_c1_g2	280
TRINITY_DN172192_c0_g2	238
TRINITY_DN172192_c0_g5	459
TRINITY_DN172158_c1_g2	380
TRINITY_DN172164_c2_g1	1566
TRINITY_DN138839_c0_g1	257
TRINITY_DN138893_c1_g1	331
TRINITY_DN178575_c0_g3	242
TRINITY_DN178585_c3_g1	227
TRINITY_DN178530_c0_g2	1209
TRINITY_DN178574_c4_g3	291
TRINITY_DN178588_c4_g2	321
TRINITY_DN178509_c2_g1	972
TRINITY_DN178589_c7_g1	702
TRINITY_DN198205_c4_g2	419
TRINITY_DN198237_c5_g1	648
TRINITY_DN147054_c0_g1	259
TRINITY_DN147008_c0_g1	310
TRINITY_DN164328_c0_g1	511
TRINITY_DN164305_c1_g1	250
TRINITY_DN164305_c11_g1	368
TRINITY_DN164397_c1_g1	252
TRINITY_DN164344_c8_g1	850
TRINITY_DN164360_c6_g1	290
TRINITY_DN164360_c6_g2	219
TRINITY_DN164360_c6_g4	321
TRINITY_DN164360_c6_g5	225
TRINITY_DN164335_c6_g1	385
TRINITY_DN164301_c0_g3	377
TRINITY_DN164312_c11_g1	2560
TRINITY_DN179606_c5_g2	1145
TRINITY_DN179603_c3_g3	202
TRINITY_DN179672_c2_g1	534
TRINITY_DN179680_c0_g1	738
TRINITY_DN148564_c0_g1	1013
TRINITY_DN126642_c0_g1	428
TRINITY_DN184143_c1_g1	333
TRINITY_DN184180_c6_g2	581
TRINITY_DN184152_c8_g2	364
TRINITY_DN184131_c2_g1	290
TRINITY_DN184131_c2_g4	331
TRINITY_DN184131_c2_g5	222
TRINITY_DN184176_c5_g3	758
TRINITY_DN184176_c5_g4	366
TRINITY_DN184176_c5_g6	295
TRINITY_DN184182_c4_g4	209
TRINITY_DN184184_c0_g1	317
TRINITY_DN173904_c0_g2	2865
TRINITY_DN173972_c12_g1	1573
TRINITY_DN173936_c5_g3	1259
TRINITY_DN173967_c6_g1	962
TRINITY_DN173967_c6_g2	336
TRINITY_DN173984_c0_g2	1651
TRINITY_DN173984_c0_g4	336
TRINITY_DN164832_c3_g3	447
TRINITY_DN164813_c3_g3	230
TRINITY_DN163606_c4_g1	202
TRINITY_DN163606_c5_g1	311
TRINITY_DN163656_c1_g1	660
TRINITY_DN163610_c1_g2	826
TRINITY_DN163615_c1_g2	367
TRINITY_DN163667_c1_g1	609
TRINITY_DN163667_c1_g3	221
TRINITY_DN163677_c3_g1	532
TRINITY_DN179040_c1_g1	272
TRINITY_DN179083_c1_g1	656
TRINITY_DN161684_c7_g1	1951
TRINITY_DN161655_c4_g1	1734
TRINITY_DN161679_c1_g3	213
TRINITY_DN161673_c0_g1	2611
TRINITY_DN161616_c0_g1	1587
TRINITY_DN136791_c0_g1	463
TRINITY_DN192448_c0_g1	398
TRINITY_DN192447_c4_g3	201
TRINITY_DN175188_c3_g2	355
TRINITY_DN175188_c3_g3	240
TRINITY_DN175164_c3_g1	936
TRINITY_DN175192_c0_g1	922
TRINITY_DN175170_c0_g1	1535
TRINITY_DN175131_c0_g6	264
TRINITY_DN199056_c4_g1	586
TRINITY_DN199006_c6_g1	469
TRINITY_DN199086_c8_g3	355
TRINITY_DN141315_c0_g1	258
TRINITY_DN141324_c0_g1	743
TRINITY_DN115997_c0_g1	419
TRINITY_DN125757_c0_g2	449
TRINITY_DN158363_c1_g1	376
TRINITY_DN158378_c1_g1	606
TRINITY_DN158338_c5_g1	1218
TRINITY_DN158338_c5_g2	668
TRINITY_DN144664_c0_g1	626
TRINITY_DN144666_c1_g1	239
TRINITY_DN194761_c3_g5	517
TRINITY_DN194745_c1_g1	2022
TRINITY_DN179716_c1_g1	353
TRINITY_DN179716_c3_g6	234
TRINITY_DN179775_c6_g2	500
TRINITY_DN179775_c6_g3	272
TRINITY_DN179749_c3_g1	795
TRINITY_DN163050_c4_g2	922
TRINITY_DN163096_c2_g3	302
TRINITY_DN163027_c5_g1	202
TRINITY_DN163086_c10_g1	1464
TRINITY_DN163018_c1_g1	811
TRINITY_DN197668_c0_g1	357
TRINITY_DN197672_c4_g2	1502
TRINITY_DN197682_c6_g1	232
TRINITY_DN197699_c0_g1	991
TRINITY_DN197612_c0_g3	202
TRINITY_DN197694_c5_g1	212
TRINITY_DN169162_c7_g5	206
TRINITY_DN169152_c1_g4	716
TRINITY_DN187250_c1_g2	1491
TRINITY_DN187203_c2_g1	390
TRINITY_DN187203_c2_g4	261
TRINITY_DN187203_c2_g8	259
TRINITY_DN187263_c3_g1	224
TRINITY_DN147826_c0_g1	275
TRINITY_DN147885_c0_g2	271
TRINITY_DN198830_c2_g2	772
TRINITY_DN198812_c3_g3	224
TRINITY_DN198822_c3_g2	1294
TRINITY_DN198887_c1_g4	2222
TRINITY_DN129301_c0_g1	203
TRINITY_DN194089_c4_g4	1590
TRINITY_DN194099_c5_g1	518
TRINITY_DN194069_c9_g1	376
TRINITY_DN194027_c0_g2	340
TRINITY_DN111366_c0_g1	644
TRINITY_DN176991_c4_g1	654
TRINITY_DN176932_c1_g4	317
TRINITY_DN176961_c2_g4	903
TRINITY_DN176981_c4_g1	445
TRINITY_DN176981_c4_g3	724
TRINITY_DN176950_c2_g5	270
TRINITY_DN176930_c3_g1	1387
TRINITY_DN176965_c4_g1	282
TRINITY_DN132857_c0_g2	207
TRINITY_DN170989_c0_g2	1166
TRINITY_DN170989_c0_g5	1463
TRINITY_DN170913_c0_g2	209
TRINITY_DN187746_c5_g1	387
TRINITY_DN187726_c3_g1	1168
TRINITY_DN187726_c3_g2	230
TRINITY_DN187763_c2_g1	794
TRINITY_DN187763_c2_g3	2917
TRINITY_DN187763_c2_g4	528
TRINITY_DN187763_c2_g5	280
TRINITY_DN187724_c1_g1	268
TRINITY_DN187743_c3_g2	2859
TRINITY_DN187732_c3_g2	219
TRINITY_DN187737_c2_g1	319
TRINITY_DN152193_c3_g2	449
TRINITY_DN152181_c0_g1	543
TRINITY_DN152181_c1_g2	903
TRINITY_DN152136_c1_g1	966
TRINITY_DN152118_c5_g1	451
TRINITY_DN152152_c0_g2	1633
TRINITY_DN152177_c1_g1	754
TRINITY_DN130817_c0_g1	846
TRINITY_DN130803_c0_g1	229
TRINITY_DN130861_c0_g1	351
TRINITY_DN130861_c1_g1	209
TRINITY_DN123062_c0_g1	244
TRINITY_DN159021_c0_g1	341
TRINITY_DN159012_c1_g1	397
TRINITY_DN159030_c7_g1	298
TRINITY_DN159072_c1_g3	631
TRINITY_DN159673_c1_g5	321
TRINITY_DN159653_c1_g1	393
TRINITY_DN165597_c2_g1	1703
TRINITY_DN165597_c2_g2	529
TRINITY_DN165537_c1_g2	647
TRINITY_DN165572_c4_g1	1006
TRINITY_DN165581_c8_g1	1734
TRINITY_DN165575_c11_g2	475
TRINITY_DN165532_c1_g1	2316
TRINITY_DN165544_c9_g2	323
TRINITY_DN163359_c2_g1	702
TRINITY_DN163307_c5_g1	1889
TRINITY_DN163337_c9_g3	898
TRINITY_DN163377_c4_g1	533
TRINITY_DN163377_c4_g3	228
TRINITY_DN163372_c0_g1	527
TRINITY_DN163372_c0_g2	1044
TRINITY_DN163370_c5_g1	657
TRINITY_DN163349_c5_g1	702
TRINITY_DN163395_c7_g1	709
TRINITY_DN163329_c0_g4	295
TRINITY_DN163345_c1_g1	1557
TRINITY_DN143351_c0_g1	607
TRINITY_DN143360_c0_g2	222
TRINITY_DN143355_c0_g1	209
TRINITY_DN143371_c0_g1	665
TRINITY_DN128387_c0_g2	704
TRINITY_DN109133_c0_g1	789
TRINITY_DN167319_c2_g1	1008
TRINITY_DN167365_c0_g1	359
TRINITY_DN167398_c1_g2	708
TRINITY_DN167321_c4_g1	352
TRINITY_DN182780_c2_g1	789
TRINITY_DN182774_c4_g2	459
TRINITY_DN182774_c4_g3	812
TRINITY_DN182719_c0_g6	226
TRINITY_DN182787_c2_g1	586
TRINITY_DN182787_c2_g2	847
TRINITY_DN182787_c2_g3	224
TRINITY_DN182777_c2_g1	366
TRINITY_DN182746_c0_g1	973
TRINITY_DN182746_c0_g2	1090
TRINITY_DN182731_c0_g1	356
TRINITY_DN182742_c0_g2	355
TRINITY_DN185040_c3_g2	257
TRINITY_DN185001_c2_g6	317
TRINITY_DN185075_c1_g2	349
TRINITY_DN185028_c1_g2	273
TRINITY_DN185062_c2_g2	1813
TRINITY_DN171659_c11_g1	283
TRINITY_DN171642_c2_g1	217
TRINITY_DN171650_c3_g1	203
TRINITY_DN171656_c0_g1	3280
TRINITY_DN171657_c2_g1	286
TRINITY_DN171620_c2_g2	329
TRINITY_DN156249_c2_g1	445
TRINITY_DN156271_c2_g2	323
TRINITY_DN156223_c9_g2	471
TRINITY_DN156223_c9_g3	718
TRINITY_DN150394_c2_g1	214
TRINITY_DN150336_c0_g1	424
TRINITY_DN150367_c1_g2	707
TRINITY_DN150367_c2_g1	820
TRINITY_DN150367_c2_g2	569
TRINITY_DN170202_c0_g3	2757
TRINITY_DN170202_c0_g4	1024
TRINITY_DN170248_c4_g3	1103
TRINITY_DN170229_c0_g2	257
TRINITY_DN170268_c4_g3	326
TRINITY_DN199524_c1_g2	456
TRINITY_DN199555_c1_g3	259
TRINITY_DN168705_c0_g1	859
TRINITY_DN168705_c0_g3	294
TRINITY_DN168724_c5_g1	331
TRINITY_DN168796_c0_g1	238
TRINITY_DN168796_c3_g1	261
TRINITY_DN168772_c6_g4	214
TRINITY_DN168722_c7_g1	445
TRINITY_DN168742_c2_g5	341
TRINITY_DN168750_c3_g4	640
TRINITY_DN168734_c1_g1	1321
TRINITY_DN139491_c0_g1	428
TRINITY_DN186423_c3_g1	267
TRINITY_DN186423_c5_g1	735
TRINITY_DN186413_c0_g1	437
TRINITY_DN186410_c0_g1	702
TRINITY_DN186440_c0_g3	242
TRINITY_DN186400_c3_g1	1481
TRINITY_DN186487_c0_g3	757
TRINITY_DN178072_c1_g1	212
TRINITY_DN178072_c1_g2	305
TRINITY_DN178035_c0_g1	399
TRINITY_DN178085_c1_g1	588
TRINITY_DN178022_c3_g3	660
TRINITY_DN178092_c1_g1	306
TRINITY_DN178036_c1_g2	305
TRINITY_DN178054_c3_g1	1137
TRINITY_DN178046_c0_g3	366
TRINITY_DN178046_c0_g4	1260
TRINITY_DN178013_c4_g4	525
TRINITY_DN181663_c1_g1	229
TRINITY_DN181652_c1_g1	557
TRINITY_DN171161_c3_g1	920
TRINITY_DN171160_c2_g5	216
TRINITY_DN176747_c1_g4	497
TRINITY_DN176704_c0_g4	226
TRINITY_DN165127_c1_g1	226
TRINITY_DN165127_c4_g2	927
TRINITY_DN165136_c1_g3	467
TRINITY_DN166136_c3_g6	932
TRINITY_DN166155_c3_g1	1467
TRINITY_DN166155_c3_g2	362
TRINITY_DN166158_c6_g1	207
TRINITY_DN166167_c3_g2	2261
TRINITY_DN190235_c0_g1	328
TRINITY_DN190245_c4_g1	685
TRINITY_DN190245_c5_g2	729
TRINITY_DN190201_c1_g2	333
TRINITY_DN190299_c0_g2	236
TRINITY_DN172312_c2_g1	291
TRINITY_DN172362_c13_g1	222
TRINITY_DN120982_c0_g1	203
TRINITY_DN155853_c3_g2	820
TRINITY_DN172688_c3_g4	688
TRINITY_DN172664_c2_g1	758
TRINITY_DN198473_c4_g2	238
TRINITY_DN183192_c7_g3	226
